,poleid,s_num,stype,CH,simu_rate,S_position,X_location,mac_x_v,mac_y_v,mac_z_v,corrcoef_x,corrcoef_y,corrcoef_z,total,X_point_X,X_point_Y,prediction,breakstate
0,0578S861,,,,,,,,,,,,,,,,OK,N
0,0578Y261,,,,,,,,,,,,,,,,OK,N
0,0579F681,,,,,,,,,,,,,,,,OK,N
0,0579Y401,,,,,,,,,,,,,,,,OK,N
0,0580C481,,,,,,,,,,,,,,,,OK,N
0,0580D831,,,,,,,,,,,,,,,,OK,N
0,0580E901,,,,,,,,,,,,,,,,OK,N
0,0580F001,,,,,,,,,,,,,,,,OK,N
0,0580H791,,,,,,,,,,,,,,,,OK,N
0,0580H991,,,,,,,,,,,,,,,,OK,N
0,0580W041,,,,,,,,,,,,,,,,OK,N
0,0581D502,,,,,,,,,,,,,,,,OK,N
0,0581F481,,,,,,,,,,,,,,,,OK,N
0,0581F581,,,,,,,,,,,,,,,,OK,N
0,0581F782,,,,,,,,,,,,,,,,OK,N
0,0581Q581,,,,,,,,,,,,,,,,OK,N
0,0581Q782,,,,,,,,,,,,,,,,OK,N
0,0581R171,,,,,,,,,,,,,,,,OK,N
0,0581R731,,,,,,,,,,,,,,,,OK,N
0,0581S422,,,,,,,,,,,,,,,,OK,N
0,0581X221,,,,,,,,,,,,,,,,OK,N
0,0581Y891,,,,,,,,,,,,,,,,OK,N
0,0581Z991,,,,,,,,,,,,,,,,OK,N
0,0582F841,,,,,,,,,,,,,,,,OK,N
0,0583E412,,,,,,,,,,,,,,,,OK,N
0,0583F193,,,,,,,,,,,,,,,,OK,N
0,0583H711,,,,,,,,,,,,,,,,OK,N
0,0583X301,,,,,,,,,,,,,,,,OK,N
0,0583X312,,,,,,,,,,,,,,,,OK,N
0,0583X631,,,,,,,,,,,,,,,,OK,N
0,0583Z162,,,,,,,,,,,,,,,,OK,N
0,0583Z271,,,,,,,,,,,,,,,,OK,N
0,0583Z361,,,,,,,,,,,,,,,,OK,N
0,0583Z391,,,,,,,,,,,,,,,,OK,N
0,0583Z911,,,,,,,,,,,,,,,,OK,N
0,0585D803,,,,,,,,,,,,,,,,OK,N
0,0585R451,,,,,,,,,,,,,,,,OK,N
0,0585S421,,,,,,,,,,,,,,,,OK,N
0,0585S462,,,,,,,,,,,,,,,,OK,N
0,0585S801,,,,,,,,,,,,,,,,OK,N
0,0585W711,,,,,,,,,,,,,,,,OK,N
0,0585W911,,,,,,,,,,,,,,,,OK,N
0,0586E371,,,,,,,,,,,,,,,,OK,N
0,0586W871,,,,,,,,,,,,,,,,OK,N
0,0586W952,,,,,,,,,,,,,,,,OK,N
0,0586W953,,,,,,,,,,,,,,,,OK,N
0,0586X041,,,,,,,,,,,,,,,,OK,N
0,0586X611,,,,,,,,,,,,,,,,OK,N
0,0587G303,,,,,,,,,,,,,,,,OK,N
0,0587P241,,,,,,,,,,,,,,,,OK,N
0,0587P311,,,,,,,,,,,,,,,,OK,N
0,0587P321,,,,,,,,,,,,,,,,OK,N
0,0587R561,,,,,,,,,,,,,,,,OK,N
0,0587S933,,,,,,,,,,,,,,,,OK,N
0,0587Y021,,,,,,,,,,,,,,,,OK,N
0,0587Y022,,,,,,,,,,,,,,,,OK,N
0,0587Y031,,,,,,,,,,,,,,,,OK,N
0,0587Y033,,,,,,,,,,,,,,,,OK,N
0,0587Y331,,,,,,,,,,,,,,,,OK,N
0,0587Y341,,,,,,,,,,,,,,,,OK,N
0,0587Y454,,,,,,,,,,,,,,,,OK,N
0,0589D501,,,,,,,,,,,,,,,,OK,N
0,0589R652,,,,,,,,,,,,,,,,OK,N
0,0590G561,,,,,,,,,,,,,,,,OK,N
0,0591Y361,,,,,,,,,,,,,,,,OK,N
0,0591Y561,,,,,,,,,,,,,,,,OK,N
0,0592F171,,,,,,,,,,,,,,,,OK,N
0,0592F253,,,,,,,,,,,,,,,,OK,N
0,0592S461,,,,,,,,,,,,,,,,OK,N
0,0592Z201,,,,,,,,,,,,,,,,OK,N
0,0675E001,,,,,,,,,,,,,,,,OK,N
0,0676F912,,,,,,,,,,,,,,,,OK,N
0,0676G724,,,,,,,,,,,,,,,,OK,N
0,0676X241,,,,,,,,,,,,,,,,OK,N
0,0676X401,,,,,,,,,,,,,,,,OK,N
0,0676Z031,,,,,,,,,,,,,,,,OK,N
0,0677D061,,,,,,,,,,,,,,,,OK,N
0,0677D161,,,,,,,,,,,,,,,,OK,N
0,0677D951,,,,,,,,,,,,,,,,OK,N
0,0677G041,,,,,,,,,,,,,,,,OK,N
0,0679F651,,,,,,,,,,,,,,,,OK,N
0,0679G811,,,,,,,,,,,,,,,,OK,N
0,0679H142,,,,,,,,,,,,,,,,OK,N
0,0679H431,,,,,,,,,,,,,,,,OK,N
0,0679H711,,,,,,,,,,,,,,,,OK,N
0,0679P152,,,,,,,,,,,,,,,,OK,N
0,0679W481,,,,,,,,,,,,,,,,OK,N
0,0680A291,,,,,,,,,,,,,,,,OK,N
0,0680B062,,,,,,,,,,,,,,,,OK,N
0,0680B731,,,,,,,,,,,,,,,,OK,N
0,0680C112,,,,,,,,,,,,,,,,OK,N
0,0680C293,,,,,,,,,,,,,,,,OK,N
0,0680G081,,,,,,,,,,,,,,,,OK,N
0,0680R841,,,,,,,,,,,,,,,,OK,N
0,0680W891,,,,,,,,,,,,,,,,OK,N
0,0680X181,,,,,,,,,,,,,,,,OK,N
0,0680Y751,,,,,,,,,,,,,,,,OK,N
0,0680Z462,,,,,,,,,,,,,,,,OK,N
0,0681A891,,,,,,,,,,,,,,,,OK,N
0,0681A902,,,,,,,,,,,,,,,,OK,N
0,0681B141,,,,,,,,,,,,,,,,OK,N
0,0681C761,,,,,,,,,,,,,,,,OK,N
0,0681C881,,,,,,,,,,,,,,,,OK,N
0,0681G263,,,,,,,,,,,,,,,,OK,N
0,0681P621,,,,,,,,,,,,,,,,OK,N
0,0681R021,,,,,,,,,,,,,,,,OK,N
0,0681R831,,,,,,,,,,,,,,,,OK,N
0,0681S211,,,,,,,,,,,,,,,,OK,N
0,0682B391,,,,,,,,,,,,,,,,OK,N
0,0682B871,,,,,,,,,,,,,,,,OK,N
0,0682E851,,,,,,,,,,,,,,,,OK,N
0,0682H284,,,,,,,,,,,,,,,,OK,N
0,0683A405,,,,,,,,,,,,,,,,OK,N
0,0683A411,,,,,,,,,,,,,,,,OK,N
0,0683A681,,,,,,,,,,,,,,,,OK,N
0,0683C242,,,,,,,,,,,,,,,,OK,N
0,0683D001,5,OUT,2,0.2,20,35,0.659,0.432,0.537,0.813,-0.657,0.733,3.83,333.0,0.52,NG,N
1,0683D001,5,OUT,3,0.2,20,35,0.677,0.321,0.361,0.825,-0.566,0.601,3.35,346.0,0.52,NG,N
2,0683D001,6,OUT,1,0.2,20,30,0.346,0.519,0.353,0.588,0.721,0.594,3.12,90.0,0.45,NG,N
0,0683E101,,,,,,,,,,,,,,,,OK,N
0,0683E211,,,,,,,,,,,,,,,,OK,N
0,0683E443,,,,,,,,,,,,,,,,OK,N
0,0683E861,,,,,,,,,,,,,,,,OK,N
0,0683F352,,,,,,,,,,,,,,,,OK,N
0,0683F542,,,,,,,,,,,,,,,,OK,N
0,0683F622,,,,,,,,,,,,,,,,OK,N
0,0683F951,,,,,,,,,,,,,,,,OK,N
0,0683P721,,,,,,,,,,,,,,,,OK,N
0,0683P824,,,,,,,,,,,,,,,,OK,N
0,0683P861,,,,,,,,,,,,,,,,OK,N
0,0683R032,,,,,,,,,,,,,,,,OK,N
0,0684B421,,,,,,,,,,,,,,,,OK,N
0,0684B621,,,,,,,,,,,,,,,,OK,N
0,0684B622,,,,,,,,,,,,,,,,OK,N
0,0684B721,,,,,,,,,,,,,,,,OK,N
0,0684D172,,,,,,,,,,,,,,,,OK,N
0,0684D231,,,,,,,,,,,,,,,,OK,N
0,0684D964,,,,,,,,,,,,,,,,OK,N
0,0684D973,,,,,,,,,,,,,,,,OK,N
0,0684E041,,,,,,,,,,,,,,,,OK,N
0,0684E152,,,,,,,,,,,,,,,,OK,N
0,0684F315,,,,,,,,,,,,,,,,OK,N
0,0684H382,,,,,,,,,,,,,,,,OK,N
0,0684H773,,,,,,,,,,,,,,,,OK,N
1,0684Q122,4,OUT,3,0.2,22,50,0.303,0.375,0.419,0.55,-0.612,-0.647,2.91,296.0,0.75,NG,N
2,0684Q122,4,OUT,4,0.2,20,50,0.395,0.324,0.308,-0.628,-0.569,0.555,2.78,309.0,0.75,NG,N
0,0684Q122,2,OUT,8,0.25,20,50,0.371,0.321,0.305,-0.61,-0.567,-0.552,2.73,270.0,0.75,NG,N
0,0684R882,,,,,,,,,,,,,,,,OK,N
0,0684S801,,,,,,,,,,,,,,,,OK,N
0,0684X191,,,,,,,,,,,,,,,,OK,N
0,0684Y262,,,,,,,,,,,,,,,,OK,N
0,0684Y351,,,,,,,,,,,,,,,,OK,N
0,0684Y452,,,,,,,,,,,,,,,,OK,N
0,0684Y651,,,,,,,,,,,,,,,,OK,N
0,0684Y853,,,,,,,,,,,,,,,,OK,N
0,0684Y981,,,,,,,,,,,,,,,,OK,N
0,0685B262,,,,,,,,,,,,,,,,OK,N
0,0685B263,,,,,,,,,,,,,,,,OK,N
0,0685B701,,,,,,,,,,,,,,,,OK,N
0,0685B721,,,,,,,,,,,,,,,,OK,N
0,0685B741,,,,,,,,,,,,,,,,OK,N
0,0685C501,,,,,,,,,,,,,,,,OK,N
0,0685D051,,,,,,,,,,,,,,,,OK,N
0,0685D281,,,,,,,,,,,,,,,,OK,N
0,0685D291,,,,,,,,,,,,,,,,OK,N
0,0685D351,,,,,,,,,,,,,,,,OK,N
0,0685D611,,,,,,,,,,,,,,,,OK,N
0,0685D621,,,,,,,,,,,,,,,,OK,N
0,0685D671,,,,,,,,,,,,,,,,OK,N
0,0685D681,,,,,,,,,,,,,,,,OK,N
0,0685D691,,,,,,,,,,,,,,,,OK,N
0,0685D952,,,,,,,,,,,,,,,,OK,N
0,0685D953,,,,,,,,,,,,,,,,OK,N
0,0685E541,,,,,,,,,,,,,,,,OK,N
0,0685F441,,,,,,,,,,,,,,,,OK,N
0,0685F861,,,,,,,,,,,,,,,,OK,N
0,0685F871,,,,,,,,,,,,,,,,OK,N
0,0685G322,,,,,,,,,,,,,,,,OK,N
0,0685G521,,,,,,,,,,,,,,,,OK,N
0,0685G951,,,,,,,,,,,,,,,,OK,N
0,0685H452,,,,,,,,,,,,,,,,OK,N
0,0685H831,,,,,,,,,,,,,,,,OK,N
0,0685P551,,,,,,,,,,,,,,,,OK,N
0,0685R651,,,,,,,,,,,,,,,,OK,N
0,0685R971,,,,,,,,,,,,,,,,OK,N
0,0685S551,,,,,,,,,,,,,,,,OK,N
0,0685W591,,,,,,,,,,,,,,,,OK,N
0,0685W741,,,,,,,,,,,,,,,,OK,N
0,0685W981,,,,,,,,,,,,,,,,OK,N
0,0685X151,,,,,,,,,,,,,,,,OK,N
0,0685X161,,,,,,,,,,,,,,,,OK,N
0,0685X761,,,,,,,,,,,,,,,,OK,N
0,0685X771,,,,,,,,,,,,,,,,OK,N
0,0686C001,,,,,,,,,,,,,,,,OK,N
0,0686P112,,,,,,,,,,,,,,,,OK,N
0,0686R561,,,,,,,,,,,,,,,,OK,N
0,0686Z341,,,,,,,,,,,,,,,,OK,N
0,0686Z661,,,,,,,,,,,,,,,,OK,N
0,0687E061,,,,,,,,,,,,,,,,OK,N
0,0687E391,,,,,,,,,,,,,,,,OK,N
0,0687W171,,,,,,,,,,,,,,,,OK,N
0,0688E181,,,,,,,,,,,,,,,,OK,N
0,0688E192,,,,,,,,,,,,,,,,OK,N
0,0688E292,,,,,,,,,,,,,,,,OK,N
0,0688E381,,,,,,,,,,,,,,,,OK,N
0,0688H302,,,,,,,,,,,,,,,,OK,N
0,0688P062,,,,,,,,,,,,,,,,OK,N
0,0688R841,,,,,,,,,,,,,,,,OK,N
0,0688Z921,,,,,,,,,,,,,,,,OK,N
0,0689A151,,,,,,,,,,,,,,,,OK,N
0,0689A451,,,,,,,,,,,,,,,,OK,N
0,0689A741,,,,,,,,,,,,,,,,OK,N
0,0689A743,,,,,,,,,,,,,,,,OK,N
0,0689P961,,,,,,,,,,,,,,,,OK,N
0,0689Q072,,,,,,,,,,,,,,,,OK,N
0,0690B731,,,,,,,,,,,,,,,,OK,N
0,0690D781,,,,,,,,,,,,,,,,OK,N
0,0690P021,,,,,,,,,,,,,,,,OK,N
0,0690P611,,,,,,,,,,,,,,,,OK,N
0,0690P661,,,,,,,,,,,,,,,,OK,N
0,0690Q442,,,,,,,,,,,,,,,,OK,N
0,0690Q551,,,,,,,,,,,,,,,,OK,N
0,0690Q651,,,,,,,,,,,,,,,,OK,N
0,0690Q753,,,,,,,,,,,,,,,,OK,N
0,0690R703,,,,,,,,,,,,,,,,OK,N
0,0690R751,,,,,,,,,,,,,,,,OK,N
0,0690R911,,,,,,,,,,,,,,,,OK,N
0,0690S454,,,,,,,,,,,,,,,,OK,N
0,0690S653,,,,,,,,,,,,,,,,OK,N
0,0691B471,,,,,,,,,,,,,,,,OK,N
0,0691B481,,,,,,,,,,,,,,,,OK,N
0,0691B494,,,,,,,,,,,,,,,,OK,N
0,0691B531,,,,,,,,,,,,,,,,OK,N
0,0691B561,,,,,,,,,,,,,,,,OK,N
0,0691D801,,,,,,,,,,,,,,,,OK,N
0,0691G521,,,,,,,,,,,,,,,,OK,N
0,0691H651,,,,,,,,,,,,,,,,OK,N
0,0691H751,,,,,,,,,,,,,,,,OK,N
0,0691Q601,,,,,,,,,,,,,,,,OK,N
3,0691Q882,3,OUT,2,0.2,38,35,0.304,0.707,0.774,-0.552,-0.841,0.88,4.06,13.0,0.52,NG,N
0,0691Q882,1,OUT,2,0.25,30,30,0.306,0.611,0.599,0.553,0.782,0.774,3.63,13.0,0.45,NG,N
6,0691Q882,7,OUT,7,0.25,38,35,0.327,0.633,0.558,0.572,0.797,0.747,3.63,347.0,0.52,NG,N
2,0691Q882,1,OUT,4,0.2,38,35,0.479,0.401,0.327,0.692,-0.633,0.572,3.11,39.0,0.52,NG,N
4,0691Q882,3,OUT,3,0.25,24,40,0.551,0.332,0.301,0.743,-0.576,-0.548,3.05,26.0,0.6,NG,N
5,0691Q882,3,OUT,4,0.2,34,40,0.409,0.435,0.32,-0.64,0.66,0.566,3.03,39.0,0.6,NG,N
1,0691Q882,1,OUT,3,0.25,30,30,0.319,0.361,0.444,0.565,-0.601,0.666,2.96,26.0,0.45,NG,N
7,0691Q882,7,OUT,8,0.25,38,35,0.313,0.332,0.422,-0.56,-0.576,0.65,2.85,360.0,0.52,NG,N
0,0691S601,,,,,,,,,,,,,,,,OK,N
0,0691S831,,,,,,,,,,,,,,,,OK,N
0,0692A001,,,,,,,,,,,,,,,,OK,N
0,0692B122,,,,,,,,,,,,,,,,OK,N
0,0692B351,,,,,,,,,,,,,,,,OK,N
0,0692C293,,,,,,,,,,,,,,,,OK,N
0,0692C381,,,,,,,,,,,,,,,,OK,N
0,0692E411,,,,,,,,,,,,,,,,OK,N
0,0692P111,,,,,,,,,,,,,,,,OK,N
0,0692P981,,,,,,,,,,,,,,,,OK,N
0,0692Q161,,,,,,,,,,,,,,,,OK,N
0,0692S402,,,,,,,,,,,,,,,,OK,N
0,0692Z411,,,,,,,,,,,,,,,,OK,N
0,0692Z911,,,,,,,,,,,,,,,,OK,N
0,0777D941,,,,,,,,,,,,,,,,OK,N
0,0779C461,,,,,,,,,,,,,,,,OK,N
0,0780B342,,,,,,,,,,,,,,,,OK,N
0,0780D201,,,,,,,,,,,,,,,,OK,N
0,0780D231,,,,,,,,,,,,,,,,OK,N
0,0780D911,,,,,,,,,,,,,,,,OK,N
0,0780F931,,,,,,,,,,,,,,,,OK,N
0,0780G142,,,,,,,,,,,,,,,,OK,N
0,0780H681,,,,,,,,,,,,,,,,OK,N
0,0780P211,,,,,,,,,,,,,,,,OK,N
0,0780P841,,,,,,,,,,,,,,,,OK,N
0,0780P941,,,,,,,,,,,,,,,,OK,N
0,0780Q151,,,,,,,,,,,,,,,,OK,N
0,0780Q292,,,,,,,,,,,,,,,,OK,N
0,0780Q471,,,,,,,,,,,,,,,,OK,N
0,0780Q681,,,,,,,,,,,,,,,,OK,N
0,0780R281,,,,,,,,,,,,,,,,OK,N
0,0780R291,,,,,,,,,,,,,,,,OK,N
0,0780S211,,,,,,,,,,,,,,,,OK,N
0,0780Z341,,,,,,,,,,,,,,,,OK,N
0,0780Z961,,,,,,,,,,,,,,,,OK,N
0,0781A452,,,,,,,,,,,,,,,,OK,N
0,0781A552,,,,,,,,,,,,,,,,OK,N
0,0781A751,,,,,,,,,,,,,,,,OK,N
0,0781A871,,,,,,,,,,,,,,,,OK,N
0,0781B521,,,,,,,,,,,,,,,,OK,N
0,0781B991,,,,,,,,,,,,,,,,OK,N
0,0781F251,,,,,,,,,,,,,,,,OK,N
0,0781F571,,,,,,,,,,,,,,,,OK,N
0,0781G001,,,,,,,,,,,,,,,,OK,N
0,0781G022,,,,,,,,,,,,,,,,OK,N
0,0781H521,,,,,,,,,,,,,,,,OK,N
0,0782F892,,,,,,,,,,,,,,,,OK,N
0,0782H461,,,,,,,,,,,,,,,,OK,N
0,0782X251,,,,,,,,,,,,,,,,OK,N
0,0783A322,,,,,,,,,,,,,,,,OK,N
0,0783A681,,,,,,,,,,,,,,,,OK,N
0,0783A714,,,,,,,,,,,,,,,,OK,N
0,0783A733,,,,,,,,,,,,,,,,OK,N
0,0783B092,,,,,,,,,,,,,,,,OK,N
0,0783B151,,,,,,,,,,,,,,,,OK,N
0,0783B152,,,,,,,,,,,,,,,,OK,N
0,0783B201,,,,,,,,,,,,,,,,OK,N
0,0783B204,,,,,,,,,,,,,,,,OK,N
0,0783B811,,,,,,,,,,,,,,,,OK,N
0,0783B831,,,,,,,,,,,,,,,,OK,N
0,0783C531,,,,,,,,,,,,,,,,OK,N
0,0783C551,,,,,,,,,,,,,,,,OK,N
0,0783C801,,,,,,,,,,,,,,,,OK,N
0,0783C852,,,,,,,,,,,,,,,,OK,N
0,0783D151,,,,,,,,,,,,,,,,OK,N
0,0783E791,,,,,,,,,,,,,,,,OK,N
0,0783F101,,,,,,,,,,,,,,,,OK,N
0,0783F753,,,,,,,,,,,,,,,,OK,N
0,0783F851,,,,,,,,,,,,,,,,OK,N
0,0783G091,,,,,,,,,,,,,,,,OK,N
0,0783G431,,,,,,,,,,,,,,,,OK,N
0,0783G613,,,,,,,,,,,,,,,,OK,N
0,0783H111,,,,,,,,,,,,,,,,OK,N
0,0783P623,,,,,,,,,,,,,,,,OK,N
0,0783P632,,,,,,,,,,,,,,,,OK,N
0,0783P872,,,,,,,,,,,,,,,,OK,N
0,0783R271,,,,,,,,,,,,,,,,OK,N
0,0783R831,,,,,,,,,,,,,,,,OK,N
0,0783X291,,,,,,,,,,,,,,,,OK,N
0,0783Y942,,,,,,,,,,,,,,,,OK,N
0,0783Z841,,,,,,,,,,,,,,,,OK,N
0,0784E401,,,,,,,,,,,,,,,,OK,N
0,0784E502,,,,,,,,,,,,,,,,OK,N
0,0784E801,,,,,,,,,,,,,,,,OK,N
0,0784G193,,,,,,,,,,,,,,,,OK,N
0,0784G461,,,,,,,,,,,,,,,,OK,N
0,0784G561,,,,,,,,,,,,,,,,OK,N
0,0784Q131,,,,,,,,,,,,,,,,OK,N
0,0784Q791,,,,,,,,,,,,,,,,OK,N
0,0784Q872,,,,,,,,,,,,,,,,OK,N
0,0784R711,,,,,,,,,,,,,,,,OK,N
0,0784S242,,,,,,,,,,,,,,,,OK,N
0,0784S541,,,,,,,,,,,,,,,,OK,N
0,0784W462,,,,,,,,,,,,,,,,OK,N
0,0784X261,,,,,,,,,,,,,,,,OK,N
0,0784X281,,,,,,,,,,,,,,,,OK,N
0,0784Z142,,,,,,,,,,,,,,,,OK,N
0,0785B161,,,,,,,,,,,,,,,,OK,N
0,0785B521,,,,,,,,,,,,,,,,OK,N
0,0785B632,,,,,,,,,,,,,,,,OK,N
0,0785C132,,,,,,,,,,,,,,,,OK,N
0,0785C922,,,,,,,,,,,,,,,,OK,N
0,0785C972,,,,,,,,,,,,,,,,OK,N
0,0785C981,,,,,,,,,,,,,,,,OK,N
0,0785D001,,,,,,,,,,,,,,,,OK,N
0,0785D041,,,,,,,,,,,,,,,,OK,N
0,0785D181,,,,,,,,,,,,,,,,OK,N
0,0785D381,,,,,,,,,,,,,,,,OK,N
0,0785D481,,,,,,,,,,,,,,,,OK,N
0,0785D482,,,,,,,,,,,,,,,,OK,N
0,0785P991,,,,,,,,,,,,,,,,OK,N
0,0785Q022,,,,,,,,,,,,,,,,OK,N
0,0785Q061,,,,,,,,,,,,,,,,OK,N
0,0785Q801,,,,,,,,,,,,,,,,OK,N
0,0785Q912,,,,,,,,,,,,,,,,OK,N
0,0785Y251,,,,,,,,,,,,,,,,OK,N
0,0786D312,,,,,,,,,,,,,,,,OK,N
0,0786D821,,,,,,,,,,,,,,,,OK,N
0,0786E391,,,,,,,,,,,,,,,,OK,N
0,0786E591,,,,,,,,,,,,,,,,OK,N
0,0786Q541,,,,,,,,,,,,,,,,OK,N
0,0786Q571,,,,,,,,,,,,,,,,OK,N
0,0786S251,,,,,,,,,,,,,,,,OK,N
0,0787C071,,,,,,,,,,,,,,,,OK,N
0,0787C382,,,,,,,,,,,,,,,,OK,N
0,0787C403,,,,,,,,,,,,,,,,OK,N
0,0788Q671,,,,,,,,,,,,,,,,OK,N
0,0788R511,,,,,,,,,,,,,,,,OK,N
0,0788S421,,,,,,,,,,,,,,,,OK,N
0,0789H892,,,,,,,,,,,,,,,,OK,N
0,0789H961,,,,,,,,,,,,,,,,OK,N
0,0789W051,,,,,,,,,,,,,,,,OK,N
0,0789W952,,,,,,,,,,,,,,,,OK,N
0,0789Z361,,,,,,,,,,,,,,,,OK,N
0,0791A191,,,,,,,,,,,,,,,,OK,N
5,0791A532,2,OUT,8,0.2,20,45,0.788,0.747,0.775,0.888,0.864,0.881,4.94,180.0,0.68,NG,N
10,0791A532,6,OUT,2,0.2,20,45,0.729,0.618,0.639,0.854,0.786,0.799,4.42,133.0,0.68,NG,N
1,0791A532,2,OUT,4,0.2,20,45,0.725,0.638,0.607,0.851,0.799,0.779,4.4,129.0,0.68,NG,N
18,0791A532,7,OUT,8,0.2,20,45,0.734,0.56,0.659,0.857,-0.748,0.812,4.37,180.0,0.68,NG,N
14,0791A532,7,OUT,4,0.2,20,45,0.727,0.611,0.557,0.853,0.781,0.746,4.27,129.0,0.68,NG,N
15,0791A532,7,OUT,5,0.2,20,45,0.72,0.569,0.561,0.848,0.755,0.749,4.2,141.0,0.68,NG,N
13,0791A532,6,OUT,6,0.2,20,45,0.753,0.555,0.538,0.868,-0.745,0.733,4.19,184.0,0.68,NG,N
4,0791A532,2,OUT,7,0.2,20,45,0.603,0.51,0.627,0.777,0.714,0.792,4.02,167.0,0.68,NG,N
12,0791A532,6,OUT,5,0.2,20,45,0.601,0.514,0.599,0.775,-0.717,0.774,3.98,171.0,0.68,NG,N
0,0791A532,2,OUT,3,0.2,20,45,0.697,0.625,0.373,0.835,0.791,0.612,3.93,116.0,0.68,NG,N
11,0791A532,6,OUT,3,0.2,20,45,0.589,0.489,0.543,0.767,-0.7,0.737,3.83,146.0,0.68,NG,N
9,0791A532,6,OUT,1,0.2,20,45,0.633,0.495,0.448,0.796,0.703,0.669,3.74,120.0,0.68,NG,N
2,0791A532,2,OUT,5,0.2,20,45,0.569,0.402,0.451,0.754,0.634,0.672,3.48,141.0,0.68,NG,N
17,0791A532,7,OUT,7,0.2,20,45,0.408,0.407,0.517,0.639,-0.638,0.719,3.33,167.0,0.68,NG,N
16,0791A532,7,OUT,6,0.2,20,45,0.52,0.341,0.437,0.721,-0.584,0.661,3.26,154.0,0.68,NG,N
7,0791A532,5,OUT,4,0.2,20,40,0.537,0.415,0.315,0.733,0.644,0.562,3.21,129.0,0.6,NG,N
3,0791A532,2,OUT,6,0.2,22,45,0.381,0.323,0.445,0.617,-0.568,0.667,3.0,154.0,0.68,NG,N
8,0791A532,5,OUT,5,0.2,20,40,0.432,0.337,0.36,0.658,0.58,0.6,2.97,141.0,0.6,NG,N
6,0791A532,4,OUT,6,0.3,34,30,0.448,0.314,0.348,-0.67,-0.561,0.59,2.93,334.0,0.45,NG,N
0,0791F291,,,,,,,,,,,,,,,,OK,N
0,0791P481,,,,,,,,,,,,,,,,OK,N
0,0791P581,,,,,,,,,,,,,,,,OK,N
0,0792H072,,,,,,,,,,,,,,,,OK,N
0,0880A681,,,,,,,,,,,,,,,,OK,N
0,0880E411,,,,,,,,,,,,,,,,OK,N
0,0880P601,,,,,,,,,,,,,,,,OK,N
0,0880R561,,,,,,,,,,,,,,,,OK,N
0,0880R671,,,,,,,,,,,,,,,,OK,N
0,0880S451,,,,,,,,,,,,,,,,OK,N
0,0880S962,,,,,,,,,,,,,,,,OK,N
0,0881A011,,,,,,,,,,,,,,,,OK,N
0,0881B553,,,,,,,,,,,,,,,,OK,N
0,0881B821,,,,,,,,,,,,,,,,OK,N
0,0881D031,,,,,,,,,,,,,,,,OK,N
0,0881D071,,,,,,,,,,,,,,,,OK,N
0,0881E452,,,,,,,,,,,,,,,,OK,N
